year,month,day,hour,PM2.5,PM10,NO2,CO,station
2013,6,20,6,45.0,95.0,94.0,700.0,Changping
2013,6,20,7,43.0,87.0,89.0,700.0,Changping
2013,6,20,8,44.0,88.0,89.0,,Changping
2013,6,20,9,32.0,79.0,31.8215,,Changping
2013,6,20,10,33.0,80.0,32.0,,Changping
2013,6,20,11,42.0,104.0,36.0,700.0,Changping
2013,6,20,12,62.0,126.0,49.0,800.0,Changping
2013,6,20,13,62.0,127.0,49.0,,Changping
2013,6,20,14,32.0,72.0,23.0,600.0,Changping
2013,6,20,15,32.0,73.0,24.0,,Changping
2013,6,20,16,37.0,84.0,33.0,,Changping
2013,6,20,17,24.0,67.0,30.3844,,Changping
2013,6,20,18,34.0,116.0,38.0,700.0,Changping
2013,6,20,19,35.0,117.0,39.0,,Changping
2013,6,20,20,15.0,67.0,38.0,600.0,Changping
2013,6,20,21,15.0,68.0,38.0,,Changping
2013,6,20,22,21.0,34.0,57.484,,Changping
2013,6,20,23,21.0,34.0,58.0,,Changping
2013,6,21,0,14.0,40.0,70.0,,Changping
2013,6,21,1,21.0,29.0,31.6162,,Changping
2013,6,21,2,3.0,39.0,57.0734,,Changping
2013,6,21,3,3.0,22.0,39.6229,,Changping
2013,6,21,4,3.0,22.0,40.0,,Changping
2013,6,21,5,27.0,39.0,29.0,500.0,Changping
2013,6,21,6,46.0,94.0,35.0,800.0,Changping
2013,6,21,7,72.0,133.0,41.0,1000.0,Changping
2013,6,21,8,73.0,133.0,42.0,,Changping
2013,6,21,9,37.0,93.0,51.0,700.0,Changping
2013,6,21,10,53.0,99.0,48.0,800.0,Changping
2013,6,21,11,53.0,99.0,48.0,800.0,Changping
2013,6,21,12,28.0,69.0,36.0,700.0,Changping
2013,6,21,13,35.0,39.0,19.0,500.0,Changping
2013,6,21,14,35.0,39.0,20.0,,Changping
2013,6,21,15,3.0,66.0,14.0,500.0,Changping
2013,6,21,16,101.0,66.0,24.0,500.0,Changping
2013,6,21,17,26.0,91.0,27.0,500.0,Changping
2013,6,21,18,26.0,91.0,27.0,500.0,Changping
2013,6,21,19,11.0,106.0,33.0,,Changping
2013,6,21,20,13.0,124.0,39.0,,Changping
2013,6,21,21,3.0,98.0,43.0,800.0,Changping
2013,6,21,22,3.0,94.0,48.0,800.0,Changping
2013,6,21,23,3.0,55.0,37.0,600.0,Changping
2013,6,22,0,3.0,55.0,38.0,,Changping
2013,6,22,1,,47.0,27.0996,,Changping
2013,6,22,2,3.0,52.0,28.0,500.0,Changping
2013,6,22,3,3.0,51.0,25.0,,Changping
2013,6,22,4,3.0,51.0,25.0,,Changping
2013,6,22,5,3.0,66.0,31.0,600.0,Changping
2013,6,22,6,3.0,66.0,31.0,,Changping
2013,6,22,7,31.0,86.0,30.0,600.0,Changping
2013,6,22,8,45.0,67.0,36.0,700.0,Changping
2013,6,22,9,46.0,67.0,36.0,,Changping
2013,6,22,10,190.0,52.0,31.0,,Changping
2013,6,22,11,218.0,52.0,37.9805,,Changping
2013,6,22,12,3.0,3.0,8.0,500.0,Changping
2013,6,22,13,3.0,10.0,6.0,500.0,Changping
2013,6,22,14,3.0,10.0,6.0,500.0,Changping
2013,6,22,15,72.0,30.0,23.0,,Changping
2013,6,22,16,3.0,6.0,14.0,,Changping
2013,6,22,17,3.0,27.0,9.0,,Changping
2013,6,22,18,3.0,15.0,33.0,500.0,Changping
2013,6,22,19,23.0,65.0,52.0,700.0,Changping
2013,6,22,20,23.0,66.0,52.0,,Changping
2013,6,22,21,,69.0,56.4575,,Changping
2013,6,22,22,,54.0,48.4508,,Changping
2013,6,22,23,3.0,18.0,19.0,500.0,Changping
2013,6,23,0,3.0,18.0,19.0,,Changping
2013,6,23,1,3.0,9.0,12.0,400.0,Changping
2013,6,23,2,3.0,10.0,13.0,,Changping
2013,6,23,3,3.0,12.0,13.0,,Changping
2013,6,23,4,,11.0,21.9671,,Changping
2013,6,23,5,,20.0,18.8876,,Changping
2013,6,23,6,3.0,27.0,15.0,500.0,Changping
2013,6,23,7,3.0,27.0,15.0,,Changping
2013,6,23,8,3.0,35.0,16.0,,Changping
2013,6,23,9,,63.0,32.6427,,Changping
2013,6,23,10,3.0,63.0,33.0,,Changping
2013,6,23,11,29.0,53.0,30.3844,,Changping
2013,6,23,12,14.0,43.0,24.0,600.0,Changping
2013,6,23,13,15.0,44.0,24.0,,Changping
2013,6,23,14,22.0,29.0,13.0,,Changping
2013,6,23,15,80.0,15.0,4.7219,,Changping
2013,6,23,16,3.0,29.0,7.0,400.0,Changping
2013,6,23,17,3.0,30.0,7.0,,Changping
2013,6,23,18,3.0,68.0,20.0,600.0,Changping
2013,6,23,19,3.0,73.0,30.0,600.0,Changping
2013,6,23,20,3.0,73.0,30.0,,Changping
2013,6,23,21,124.0,96.0,33.0,,Changping
2013,6,23,22,3.0,83.0,39.0,700.0,Changping
2013,6,23,23,3.0,84.0,39.0,,Changping
2013,6,24,0,3.0,103.0,42.0,800.0,Changping
2013,6,24,1,3.0,75.0,32.0,700.0,Changping
2013,6,24,2,3.0,66.0,28.0,700.0,Changping
2013,6,24,3,3.0,76.0,26.0,700.0,Changping
2013,6,24,4,3.0,53.0,18.0,700.0,Changping
2013,6,24,5,3.0,72.0,17.0,700.0,Changping
2013,6,24,6,3.0,72.0,17.0,,Changping
2013,6,24,7,53.0,181.0,30.0,1300.0,Changping
2013,6,24,8,151.0,256.0,29.0,1899.0,Changping
2013,6,24,9,151.0,257.0,29.0,,Changping
2013,6,24,10,126.0,210.0,26.0,,Changping
2013,6,24,11,76.0,106.0,16.0,1200.0,Changping
2013,6,24,12,70.0,144.0,21.0,1200.0,Changping
2013,6,24,13,71.0,145.0,21.0,,Changping
2013,6,24,14,96.0,152.0,17.0,1200.0,Changping
2013,6,24,15,97.0,153.0,18.0,,Changping
2013,6,24,16,89.0,161.0,23.0,1600.0,Changping
2013,6,24,17,89.0,161.0,23.0,,Changping
2013,6,24,18,3.0,127.0,29.0,1100.0,Changping
2013,6,24,19,3.0,127.0,29.0,,Changping
2013,6,24,20,3.0,3.0,19.0,500.0,Changping
2013,6,24,21,3.0,6.0,27.0,600.0,Changping
2013,6,24,22,3.0,26.0,16.0,500.0,Changping
2013,6,24,23,3.0,27.0,17.0,,Changping
2013,6,25,0,3.0,10.0,25.0,600.0,Changping
2013,6,25,1,3.0,10.0,25.0,,Changping
2013,6,25,2,,34.0,24.0201,,Changping
2013,6,25,3,3.0,34.0,25.0,,Changping
2013,6,25,4,3.0,32.0,11.0,,Changping
2013,6,25,5,,23.0,55.0204,,Changping
2013,6,25,6,,44.0,20.7353,,Changping
2013,6,25,7,3.0,44.0,21.0,,Changping
2013,6,25,8,3.0,38.0,55.0,,Changping
2013,6,25,9,,65.0,16.0,1100.0,Changping
2013,6,25,10,2.0,66.0,17.0,,Changping
2013,6,25,11,70.0,96.0,9.2385,,Changping
2013,6,25,12,99.0,123.0,18.6823,,Changping
2013,6,25,13,113.0,143.0,16.424,,Changping
2013,6,25,14,125.0,167.0,18.8876,,Changping
2013,6,25,15,125.0,184.0,21.9671,,Changping
2013,6,25,16,114.0,163.0,23.8148,,Changping
2013,6,25,17,122.0,178.0,27.5102,,Changping
2013,6,25,18,129.0,206.0,47.0137,,Changping
2013,6,25,19,118.0,123.0,52.5568,,Changping
2013,6,25,20,9.0,9.0,19.0929,,Changping
2013,6,25,21,26.0,41.0,55.2257,,Changping
2013,6,25,22,39.0,53.0,44.1395,,Changping
2013,6,25,23,43.0,77.0,36.5434,,Changping
2013,6,26,0,27.0,31.0,22.1724,,Changping
2013,6,26,1,30.0,51.0,17.0399,,Changping
2013,6,26,2,52.0,65.0,42.0865,,Changping
2013,6,26,3,41.0,59.0,53.5833,,Changping
2013,6,26,4,43.0,51.0,,,Changping
2013,6,26,5,37.0,73.0,47.8349,,Changping
2013,6,26,6,49.0,70.0,42.9077,,Changping
2013,6,26,7,56.0,81.0,42.0865,,Changping
2013,6,26,8,76.0,91.0,27.9208,,Changping
2013,6,26,9,81.0,133.0,40.0335,,Changping
2013,6,26,10,101.0,151.0,24.0201,,Changping
2013,6,26,11,104.0,137.0,19.0929,,Changping
2013,6,26,12,100.0,138.0,17.2452,,Changping
2013,6,26,13,107.0,123.0,16.6293,,Changping
2013,6,26,14,123.0,161.0,22.3777,,Changping
2013,6,26,15,127.0,158.0,31.2056,,Changping
2013,6,26,16,142.0,165.0,33.6692,,Changping
2013,6,26,17,118.0,140.0,31.2056,,Changping
2013,6,26,18,62.0,74.0,27.9208,,Changping
2013,6,26,19,63.0,124.0,32.6427,,Changping
2013,6,26,20,72.0,121.0,33.2586,,Changping
2013,6,26,21,64.0,106.0,26.8943,,Changping
2013,6,26,22,74.0,105.0,20.7353,,Changping
2013,6,26,23,109.0,144.0,20.3247,,Changping
2013,6,27,0,158.0,189.0,24.4307,,Changping
2013,6,27,1,137.0,124.0,26.4837,,Changping
2013,6,27,2,38.0,43.0,21.7618,,Changping
2013,6,27,3,39.0,63.0,86.8419,,Changping
2013,6,27,4,34.0,63.0,73.7027,,Changping
2013,6,27,5,47.0,99.0,64.4642,,Changping
2013,6,27,6,59.0,126.0,85.6101,,Changping
2013,6,27,7,44.0,69.0,58.9211,,Changping
2013,6,27,8,36.0,87.0,62.2059,,Changping
2013,6,27,9,45.0,112.0,39.6229,,Changping
2013,6,27,10,64.0,108.0,21.3512,,Changping
2013,6,27,11,36.0,44.0,17.6558,,Changping
2013,6,27,12,12.0,26.0,10.4703,,Changping
2013,6,27,13,,30.0,10.4703,,Changping
2013,6,27,14,,37.0,9.8544,,Changping
2013,6,27,15,,51.0,11.9074,,Changping
2013,6,27,16,,55.0,15.1922,,Changping
2013,6,27,17,,42.0,19.5035,,Changping
2013,6,27,18,,63.0,20.7353,,Changping
2013,6,27,19,5.0,47.0,24.636,,Changping
2013,6,27,20,3.0,60.0,33.6692,,Changping
2013,6,27,21,5.0,79.0,21.5565,,Changping
2013,6,27,22,13.0,46.0,22.1724,,Changping
2013,6,27,23,9.0,42.0,25.4572,,Changping
2013,6,28,0,13.0,52.0,24.2254,,Changping
2013,6,28,1,28.0,92.0,18.477,,Changping
2013,6,28,2,126.0,220.0,22.3777,,Changping
2013,6,28,3,90.0,61.0,22.7883,,Changping
2013,6,28,4,57.0,88.0,16.424,,Changping
2013,6,28,5,124.0,188.0,18.477,,Changping
2013,6,28,6,198.0,238.0,26.2784,,Changping
2013,6,28,7,200.0,228.0,27.7155,,Changping
2013,6,28,8,236.0,265.0,57.0734,,Changping
2013,6,28,9,262.0,285.0,72.0603,,Changping
2013,6,28,10,271.0,295.0,70.8285,,Changping
2013,6,28,11,211.0,228.0,58.0999,,Changping
2013,6,28,12,203.0,232.0,56.8681,,Changping
2013,6,28,13,203.0,225.0,45.9872,,Changping
2013,6,28,14,243.0,293.0,50.0932,,Changping
2013,6,28,15,243.0,304.0,44.5501,,Changping
2013,6,28,16,271.0,314.0,42.4971,,Changping
2013,6,28,17,335.0,411.0,44.3448,,Changping
2013,6,28,18,360.0,438.0,51.5303,,Changping
2013,6,28,19,390.0,376.0,45.3713,,Changping
2013,6,28,20,391.0,361.0,43.5236,,Changping
2013,6,28,21,375.0,354.0,32.4374,,Changping
2013,6,28,22,61.0,61.0,16.2187,,Changping
2013,6,28,23,22.0,22.0,12.5233,,Changping
2013,6,29,0,28.0,28.0,8.6226,,Changping
2013,6,29,1,30.0,30.0,9.6491,,Changping
2013,6,29,2,30.0,30.0,7.8014,,Changping
2013,6,29,3,24.0,3.0,27.9208,,Changping
2013,6,29,4,24.0,20.0,55.0204,,Changping
2013,6,29,5,50.0,32.0,45.7819,,Changping
2013,6,29,6,57.0,38.0,37.7752,,Changping
2013,6,29,7,57.0,30.0,24.636,,Changping
2013,6,29,8,53.0,19.0,24.0201,,Changping
2013,6,29,9,53.0,40.0,19.7088,,Changping
2013,6,29,10,69.0,36.0,17.0399,,Changping
2013,6,29,11,69.0,61.0,20.9406,,Changping
2013,6,29,12,100.0,79.0,23.6095,,Changping
2013,6,29,13,125.0,110.0,21.7618,,Changping
2013,6,29,14,142.0,139.0,25.6625,,Changping
2013,6,29,15,165.0,166.0,30.1791,,Changping
2013,6,29,16,165.0,168.0,25.0466,,Changping
2013,6,29,17,167.0,163.0,26.689,,Changping
2013,6,29,18,167.0,170.0,31.0003,,Changping
2013,6,29,19,170.0,178.0,33.2586,,Changping
2013,6,29,20,159.0,142.0,46.6031,,Changping
2013,6,29,21,159.0,146.0,49.0667,,Changping
2013,6,29,22,163.0,152.0,55.2257,,Changping
2013,6,29,23,163.0,188.0,60.7688,,Changping
2013,6,30,0,185.0,169.0,62.4112,,Changping
2013,6,30,1,167.0,140.0,50.0932,,Changping
2013,6,30,2,167.0,133.0,43.3183,,Changping
2013,6,30,3,166.0,142.0,49.4773,,Changping
2013,6,30,4,159.0,147.0,,,Changping
2013,6,30,5,148.0,134.0,36.3381,,Changping
2013,6,30,6,156.0,130.0,39.2123,,Changping
2013,6,30,7,167.0,138.0,41.6759,,Changping
2013,6,30,8,181.0,140.0,41.2653,,Changping
2013,6,30,9,192.0,168.0,51.1197,,Changping
2013,6,30,10,215.0,212.0,56.2522,,Changping
2013,6,30,11,234.0,245.0,51.1197,,Changping
2013,6,30,12,251.0,235.0,57.484,,Changping
2013,6,30,13,279.0,285.0,65.0801,,Changping
2013,6,30,14,311.0,288.0,54.6098,,Changping
2013,6,30,15,302.0,269.0,55.6363,,Changping
2013,6,30,16,254.0,212.0,39.4176,,Changping
2013,6,30,17,254.0,185.0,38.5964,,Changping
2013,6,30,18,263.0,194.0,40.2388,,Changping
2013,6,30,19,263.0,198.0,42.2918,,Changping
2013,6,30,20,286.0,245.0,70.8285,,Changping
2013,6,30,21,287.0,223.0,72.2656,,Changping
2013,6,30,22,263.0,198.0,58.0999,,Changping
2013,6,30,23,263.0,157.0,40.0335,,Changping
2013,7,1,0,230.0,149.0,38.8017,,Changping
2013,7,1,1,230.0,124.0,56.0469,,Changping
2013,7,1,2,204.0,113.0,50.2985,,Changping
2013,7,1,3,206.0,96.0,13.7551,,Changping
2013,7,1,4,206.0,94.0,9.4438,,Changping
2013,7,1,5,195.0,70.0,10.4703,,Changping
2013,7,1,6,165.0,68.0,10.265,,Changping
2013,7,1,7,155.0,93.0,16.6293,,Changping
2013,7,1,8,155.0,113.0,28.9473,,Changping
2013,7,1,9,161.0,109.0,29.7685,,Changping
2013,7,1,10,161.0,123.0,27.9208,,Changping
2013,7,1,11,157.0,132.0,31.6162,,Changping
2013,7,1,12,163.0,126.0,37.1593,,Changping
2013,7,1,13,163.0,188.0,34.6957,,Changping
2013,7,1,14,223.0,204.0,29.1526,,Changping
2013,7,1,15,222.0,199.0,36.3381,,Changping
2013,7,1,16,222.0,171.0,33.8745,,Changping
2013,7,1,17,225.0,164.0,39.8282,,Changping
2013,7,1,18,231.0,183.0,35.9275,,Changping
2013,7,1,19,235.0,196.0,37.3646,,Changping
2013,7,1,20,235.0,186.0,35.9275,,Changping
2013,7,1,21,223.0,158.0,35.1063,,Changping
2013,7,1,22,93.0,93.0,21.1459,,Changping
2013,7,1,23,57.0,57.0,11.7021,,Changping
2013,7,2,0,24.0,24.0,15.8081,,Changping
2013,7,2,1,14.0,14.0,,,Changping
2013,7,2,2,4.0,4.0,,,Changping
2013,7,2,3,6.0,6.0,,,Changping
2013,7,2,4,8.0,8.0,,,Changping
2013,7,2,5,8.0,6.0,2.2583,,Changping
2013,7,2,6,12.0,7.0,8.212,,Changping
2013,7,2,7,14.0,16.0,19.5035,,Changping
2013,7,2,8,14.0,7.0,27.5102,,Changping
2013,7,2,9,11.0,12.0,25.0466,,Changping
2013,7,2,10,12.0,17.0,23.6095,,Changping
2013,7,2,11,17.0,12.0,9.8544,,Changping
2013,7,2,12,10.0,15.0,11.4968,,Changping
2013,7,2,13,10.0,13.0,12.318,,Changping
2013,7,2,14,11.0,24.0,10.0597,,Changping
2013,7,2,15,11.0,,11.2915,,Changping
2013,7,2,16,15.0,10.0,13.9604,,Changping
2013,7,2,17,15.0,25.0,18.0,300.0,Changping
2013,7,2,18,11.0,19.0,17.0,300.0,Changping
2013,7,2,19,11.0,19.0,17.0,,Changping
2013,7,2,20,20.0,42.0,35.1063,,Changping
2013,7,2,21,21.0,42.0,35.0,,Changping
2013,7,2,22,23.0,68.0,49.0,,Changping
2013,7,2,23,35.0,66.0,90.0,,Changping
2013,7,3,0,22.0,43.0,25.0,500.0,Changping
2013,7,3,1,20.0,9.0,20.0,400.0,Changping
2013,7,3,2,20.0,9.0,20.0,,Changping
2013,7,3,3,18.0,10.0,41.0,,Changping
2013,7,3,4,16.0,26.0,28.0,,Changping
2013,7,3,5,22.0,40.0,45.0,600.0,Changping
2013,7,3,6,21.0,47.0,43.0,700.0,Changping
2013,7,3,7,21.0,47.0,43.0,,Changping
2013,7,3,8,20.0,57.0,27.5102,,Changping
2013,7,3,9,25.0,41.0,28.0,700.0,Changping
2013,7,3,10,25.0,41.0,28.0,,Changping
2013,7,3,11,19.0,16.0,11.0,400.0,Changping
2013,7,3,12,23.0,45.0,11.0,500.0,Changping
2013,7,3,13,23.0,45.0,11.0,,Changping
2013,7,3,14,30.0,22.0,13.0,,Changping
2013,7,3,15,28.0,28.0,12.9339,,Changping
2013,7,3,16,29.0,6.0,13.0,,Changping
2013,7,3,17,6.0,28.0,13.5498,,Changping
2013,7,3,18,18.0,96.0,16.0,400.0,Changping
2013,7,3,19,21.0,136.0,19.0,600.0,Changping
2013,7,3,20,21.0,136.0,19.0,,Changping
2013,7,3,21,28.0,21.0,20.0,,Changping
2013,7,3,22,14.0,14.0,20.53,,Changping
2013,7,3,23,15.0,6.0,21.0,,Changping
2013,7,4,0,13.0,5.0,29.1526,,Changping
2013,7,4,1,8.0,8.0,17.0,300.0,Changping
2013,7,4,2,8.0,10.0,17.0,,Changping
2013,7,4,3,7.0,20.0,17.0399,,Changping
2013,7,4,4,14.0,26.0,,300.0,Changping
2013,7,4,5,14.0,26.0,12.5233,,Changping
2013,7,4,6,10.0,19.0,13.0,,Changping
2013,7,4,7,17.0,58.0,35.0,,Changping
2013,7,4,8,23.0,59.0,55.0,,Changping
2013,7,4,9,24.0,55.0,31.2056,,Changping
2013,7,4,10,16.0,30.0,27.0,500.0,Changping
2013,7,4,11,22.0,38.0,29.0,700.0,Changping
2013,7,4,12,18.0,25.0,6.0,400.0,Changping
2013,7,4,13,11.0,16.0,2.0,300.0,Changping
2013,7,4,14,14.0,16.0,2.0,300.0,Changping
2013,7,4,15,20.0,28.0,4.0,400.0,Changping
2013,7,4,16,20.0,41.0,7.0,400.0,Changping
2013,7,4,17,25.0,74.0,11.0,400.0,Changping
2013,7,4,18,13.0,140.0,32.0,500.0,Changping
2013,7,4,19,23.0,140.0,18.0,500.0,Changping
2013,7,4,20,13.0,3.0,19.0,400.0,Changping
2013,7,4,21,14.0,10.0,31.0,400.0,Changping
2013,7,4,22,14.0,10.0,15.0,400.0,Changping
2013,7,4,23,16.0,39.0,15.0,400.0,Changping
2013,7,5,0,14.0,55.0,16.0,400.0,Changping
2013,7,5,1,17.0,18.0,16.0,400.0,Changping
2013,7,5,2,20.0,32.0,55.0,400.0,Changping
2013,7,5,3,23.0,39.0,62.0,500.0,Changping
2013,7,5,4,25.0,26.0,39.0,500.0,Changping
2013,7,5,5,17.0,26.0,25.0,500.0,Changping
2013,7,5,6,16.0,26.0,17.0,500.0,Changping
2013,7,5,7,12.0,33.0,14.0,600.0,Changping
2013,7,5,8,21.0,44.0,27.0,800.0,Changping
2013,7,5,9,18.0,31.0,14.0,600.0,Changping
2013,7,5,10,11.0,15.0,6.0,500.0,Changping
2013,7,5,11,11.0,15.0,,400.0,Changping
2013,7,5,12,12.0,2.0,,400.0,Changping
2013,7,5,13,13.0,13.0,,300.0,Changping
2013,7,5,14,10.0,23.0,,300.0,Changping
2013,7,5,15,11.0,18.0,,400.0,Changping
2013,7,5,16,15.0,18.0,,400.0,Changping
2013,7,5,17,17.0,26.0,3.0,400.0,Changping
2013,7,5,18,14.0,42.0,6.0,400.0,Changping
2013,7,5,19,22.0,51.0,10.0,500.0,Changping
2013,7,5,20,24.0,66.0,27.0,500.0,Changping
2013,7,5,21,29.0,72.0,25.0,500.0,Changping
2013,7,5,22,33.0,79.0,31.0,600.0,Changping
2013,7,5,23,26.0,40.0,14.0,500.0,Changping
2013,7,6,0,27.0,52.0,23.0,600.0,Changping
2013,7,6,1,23.0,37.0,11.0,500.0,Changping
2013,7,6,2,23.0,31.0,8.0,400.0,Changping
2013,7,6,3,26.0,37.0,9.0,500.0,Changping
2013,7,6,4,26.0,39.0,21.0,500.0,Changping
2013,7,6,5,34.0,85.0,76.0,700.0,Changping
2013,7,6,6,33.0,70.0,66.0,600.0,Changping
2013,7,6,7,34.0,68.0,50.0,700.0,Changping
2013,7,6,8,34.0,68.0,50.0,,Changping
2013,7,6,9,53.0,120.0,30.0,1000.0,Changping
2013,7,6,10,115.0,192.0,15.0,1899.0,Changping
2013,7,6,11,125.0,162.0,21.0,1600.0,Changping
2013,7,6,12,123.0,160.0,26.0,1300.0,Changping
2013,7,6,13,125.0,165.0,28.0,1399.0,Changping
2013,7,6,14,68.0,165.0,7.0,700.0,Changping
2013,7,6,15,41.0,60.0,2.0,600.0,Changping
2013,7,6,16,50.0,80.0,2.0,600.0,Changping
2013,7,6,17,53.0,84.0,5.0,700.0,Changping
2013,7,6,18,62.0,93.0,10.0,700.0,Changping
2013,7,6,19,58.0,75.0,15.0,800.0,Changping
2013,7,6,20,59.0,78.0,20.0,800.0,Changping
2013,7,6,21,59.0,102.0,20.0,1000.0,Changping
2013,7,6,22,47.0,129.0,10.0,700.0,Changping
2013,7,6,23,21.0,129.0,,400.0,Changping
2013,7,7,0,24.0,25.0,29.0,500.0,Changping
2013,7,7,1,18.0,25.0,,400.0,Changping
2013,7,7,2,15.0,4.0,9.0,400.0,Changping
2013,7,7,3,28.0,16.0,37.0,400.0,Changping
2013,7,7,4,20.0,20.0,6.0,400.0,Changping
2013,7,7,5,20.0,6.0,6.0,400.0,Changping
2013,7,7,6,24.0,45.0,26.0,500.0,Changping
2013,7,7,7,29.0,37.0,26.0,500.0,Changping
2013,7,7,8,33.0,43.0,11.0,600.0,Changping
2013,7,7,9,26.0,43.0,,500.0,Changping
2013,7,7,10,30.0,28.0,,600.0,Changping
2013,7,7,11,34.0,57.0,3.0,600.0,Changping
2013,7,7,12,57.0,64.0,12.0,600.0,Changping
2013,7,7,13,80.0,93.0,16.0,800.0,Changping
2013,7,7,14,98.0,115.0,14.0,900.0,Changping
2013,7,7,15,132.0,138.0,13.0,1200.0,Changping
2013,7,7,16,125.0,138.0,10.0,1100.0,Changping
2013,7,7,17,120.0,137.0,8.0,1000.0,Changping
2013,7,7,18,140.0,147.0,7.0,1100.0,Changping
2013,7,7,19,131.0,146.0,12.0,1100.0,Changping
2013,7,7,20,136.0,158.0,17.0,1200.0,Changping
2013,7,7,21,142.0,143.0,14.0,1200.0,Changping
2013,7,7,22,143.0,144.0,12.0,1300.0,Changping
2013,7,7,23,150.0,87.0,63.0,1200.0,Changping
2013,7,8,0,77.0,77.0,10.0,700.0,Changping
2013,7,8,1,51.0,84.0,,600.0,Changping
2013,7,8,2,79.0,84.0,,800.0,Changping
2013,7,8,3,72.0,45.0,,,Changping
2013,7,8,4,45.0,28.0,,700.0,Changping
2013,7,8,5,47.0,37.0,4.0,800.0,Changping
2013,7,8,6,47.0,37.0,5.0,800.0,Changping
2013,7,8,7,58.0,46.0,16.0,900.0,Changping
2013,7,8,8,72.0,59.0,41.0,900.0,Changping
2013,7,8,9,71.0,83.0,35.0,900.0,Changping
2013,7,8,10,80.0,83.0,24.0,900.0,Changping
2013,7,8,11,62.0,23.0,8.0,700.0,Changping
2013,7,8,12,53.0,28.0,7.0,800.0,Changping
2013,7,8,13,65.0,50.0,18.0,800.0,Changping
2013,7,8,14,73.0,58.0,19.0,800.0,Changping
2013,7,8,15,71.0,61.0,22.0,800.0,Changping
2013,7,8,16,70.0,96.0,20.0,800.0,Changping
2013,7,8,17,77.0,96.0,29.0,900.0,Changping
2013,7,8,18,82.0,79.0,38.0,900.0,Changping
2013,7,8,19,84.0,79.0,42.0,1000.0,Changping
2013,7,8,20,92.0,86.0,46.0,1000.0,Changping
2013,7,8,21,102.0,72.0,35.0,1000.0,Changping
2013,7,8,22,109.0,91.0,30.0,1000.0,Changping
2013,7,8,23,120.0,111.0,31.0,1100.0,Changping
2013,7,9,0,138.0,108.0,27.0,1100.0,Changping
2013,7,9,1,147.0,110.0,28.0,1100.0,Changping
2013,7,9,2,133.0,60.0,15.0,1000.0,Changping
2013,7,9,3,130.0,73.0,16.0,1000.0,Changping
2013,7,9,4,128.0,87.0,51.0,1100.0,Changping
2013,7,9,5,109.0,48.0,49.0,1000.0,Changping
2013,7,9,6,92.0,46.0,39.0,900.0,Changping
2013,7,9,7,84.0,40.0,39.0,900.0,Changping
2013,7,9,8,65.0,14.0,36.0,800.0,Changping
2013,7,9,9,97.0,91.0,33.0,1000.0,Changping
2013,7,9,10,98.0,25.0,20.0,900.0,Changping
2013,7,9,11,64.0,61.0,30.0,900.0,Changping
2013,7,9,12,53.0,33.0,18.0,800.0,Changping
2013,7,9,13,35.0,29.0,15.0,700.0,Changping
2013,7,9,14,37.0,25.0,25.0,700.0,Changping
2013,7,9,15,36.0,36.0,21.0,700.0,Changping
2013,7,9,16,36.0,15.0,15.0,600.0,Changping
2013,7,9,17,35.0,17.0,27.0,600.0,Changping
2013,7,9,18,40.0,22.0,38.0,700.0,Changping
2013,7,9,19,39.0,36.0,35.0,700.0,Changping
2013,7,9,20,43.0,19.0,51.0,800.0,Changping
2013,7,9,21,46.0,42.0,44.0,700.0,Changping
2013,7,9,22,47.0,37.0,31.0,700.0,Changping
2013,7,9,23,42.0,21.0,29.0,700.0,Changping
2013,7,10,0,37.0,17.0,33.0,700.0,Changping
2013,7,10,1,36.0,27.0,35.0,700.0,Changping
2013,7,10,2,26.0,3.0,18.0,600.0,Changping
2013,7,10,3,17.0,17.0,7.0,400.0,Changping
2013,7,10,4,14.0,14.0,8.0,400.0,Changping
2013,7,10,5,16.0,16.0,9.0,400.0,Changping
2013,7,10,6,11.0,23.0,9.0,400.0,Changping
2013,7,10,7,17.0,28.0,19.0,600.0,Changping
2013,7,10,8,16.0,23.0,28.0,600.0,Changping
2013,7,10,9,17.0,25.0,23.0,600.0,Changping
2013,7,10,10,16.0,20.0,31.0,600.0,Changping
2013,7,10,11,18.0,58.0,24.0,500.0,Changping
2013,7,10,12,21.0,54.0,20.0,600.0,Changping
2013,7,10,13,31.0,32.0,30.0,600.0,Changping
2013,7,10,14,16.0,32.0,11.0,500.0,Changping
2013,7,10,15,16.0,30.0,21.0,500.0,Changping
2013,7,10,16,16.0,30.0,15.0,500.0,Changping
2013,7,10,17,13.0,19.0,12.0,500.0,Changping
2013,7,10,18,14.0,19.0,18.0,500.0,Changping
2013,7,10,19,23.0,27.0,33.0,600.0,Changping
2013,7,10,20,27.0,27.0,27.0,600.0,Changping
2013,7,10,21,28.0,40.0,43.0,600.0,Changping
2013,7,10,22,28.0,29.0,34.0,600.0,Changping
2013,7,10,23,24.0,29.0,51.0,500.0,Changping
2013,7,11,0,19.0,27.0,41.0,500.0,Changping
2013,7,11,1,26.0,27.0,44.0,500.0,Changping
2013,7,11,2,23.0,26.0,47.0,500.0,Changping
2013,7,11,3,19.0,26.0,12.0,400.0,Changping
2013,7,11,4,14.0,9.0,4.0,400.0,Changping
2013,7,11,5,17.0,18.0,8.0,400.0,Changping
2013,7,11,6,19.0,40.0,25.0,600.0,Changping
2013,7,11,7,20.0,44.0,26.0,600.0,Changping
